Both “gam” and “pod” are terms used to describe what group of animals?,WHALES
"“Patient has some ribs to spare,take out a couple,but use care” is an instruction in what classic game?",OPERATION
"By definition, someone who is “skirling” is playing what type of musical instrument?",BAGPIPES
"In the Republican party abbreviation “GOP,” the “G” stands for what?",GRAND
“I’m so hungry I could eat a horse!” is a well-known example of what commonly used literacy device?,HYPERBOLE
Espadrilles are a type of what?,SHOES
Which Jackson family member shares his name with the nickname of the man who ruled Yugoslavia from 1953 to 1980?,TITO
The Flemings and the Walloons are the two predominant cultural groups of what country?,BELGIUM
The long-running CBS drama “NCIS” is a spin-off of what other long-running TV series?,JAG
"Made with green and red food coloring,”rainbow cookies” are meant to resemble what nation’s flag?",ITALY
Ellen DeGeneres typically kicks off episodes of her popular daytime talk show by doing what?,DANCING
“Enriched flour” is flour that has which of the following added to it?,VITAMINS
Many scientists have reported that what malodorous cheese is as attractive to mosquitoes as human feet?,LIMBURGER
“Yappy hours” are social events in which attendees are encouraged to bring their what?,DOGS
"Inspired by the Scottish flag, the hero of the movie “Braveheart” wears what color paint?",BLUE
"To tour the USS Arizona Memorial at Pearl Harbor, you must visit what Hawaiian island?",OAHU
"What state’s former chief executive once inspired the bumper sticker, “Coldest State.Hottest Governor”?",ALASKA
"In the early 1900s,FTD began using the classic slogan “Say it with” what?",FLOWERS
"According to Urban Dictionary, “cookie duster” is a playful term for a what?",MUSTACHE
The tradition of indoor Christmas tree decorating began in the 16th century in what country?,GERMANY
"A site of historic peace negotiations,the presidential retreat Camp David is located in what U.S. state?",MARYLAND
"Played by Jerry Ferrara,what is the name of Vincent Chase’s hapless sidekick on the HBO series “Entourage”?",TURTLE
"Because it is easy to raise and has a mild taste, what extremely popular fish is known as “aquatic chicken”?",TILAPIA
"As its name suggests, No “Zit” Sherlock is a beauty product that treats what unpleasant condition?",ACNE
"A torch, an oak branch and an olive branch are featured on the back of what U.S. coin?",DIME
"Each year,the Bram Stoker Awards are presented to writers of what literary genre?",HORROR
"A treat for their customers,in 2011 pet food maker Friskies released three iPad games meant for what animals to play?",CATS
Shirt sleeves that are fastened with cuff links instead of buttons have what kind of “cuffs”?,FRENCH
"The theme song for “The Young and Restless,” “Nadia’s Theme” is named for a famous female what?",GYMNAST
A plant or animal that grows and feeds on or in another organism is called a what?,PARASITE
What adjective is often used to describe an unscrupulous political leader’s behavior?,MACHIAVELLIAN
What is the “Brangelina”-like nickname that tabloids use to refer to the young stars of the “Twilight” films?,ROBSTEN
"Because its spelling was not firmly established at the time, what word is misspelled on the Liberty Bell?",PENNSYLVANIA
"In 2008, George W. Bush ducked twice when an Iraqi journalist threw what at his head?",SHOES
Shel Silverstein spent over 3 years on the bestseller lists with his 1981 book “A Light in the” what?,ATTIC
"In an extended trailer,Alfred Hitchcock says of what film’s main character, “his hobby…was taxidermy”?",PSYCHO
"A new spin on the BLT,the increasingly popular “BLAT” sandwich typically comes with bacon,lettuce,tomato and what?",AVOCADO
"In 1667, the Dutch traded Manhattan for the tiny Indonesian island of Rum, valuable for its abundance of what spice?",NUTMEG
"Known for its movie-centric lineup,what TV channel features films “hosted” by historian Robert Osborne?",TCM
Looney Tunes character Pepe Le Pew speaks with what kind of accent?,FRENCH
"Falafel,a popular Middle Eastern dish,is usually made by grinding and frying what?",CHICKPEAS
"Consisting of food served in a specialized box, “bento” is a popular type of meal native to what country?",JAPAN
Bridal veils are typically made from what sheer material?,
What U.S. state is divided into two regions called the Upper Peninsula and the Lower Peninsula?,MICHIGAN
"Appropriately,the letters in the name “Katie Holmes” can be rearranged to form the phrase “She like a” what?",TOM
"Enabling it to go for weeks without food,a camel’s hump is primarily used to store what?",FAT
"On the Simpsons, what member of the Simpson family is commonly seen sucking on a pacifier?",MAGGIE
"Since Greek times, valerian root has been used to treat what condition?",INSOMNIA
"Since 1998, Fox has aired a morning show titled “Fox and” what?",FRIENDS
"Despite its name,the popular piece of meat for barbecue known as “pork butt” comes from what part of the pig?",SHOULDER
"Mount Vernon,George Washington’s home for over forty years,overlooks what U.S. river?",POTOMAC
What city’s subway system is referred to by locals as “The Tube”?,LONDON
"In 1998, Gus Van Sant directed Vince Vaughn in a shot-by-shot remake of what classic Hitchcock thriller?",PSYCHO
"In a 1983 hit single,”backstreet guy” Billy Joel states his intention to woo what kind of “Girl”?",UPTOWN
What faith’s wedding ceremonies typically feature assistants known as “chuppah holders”?,JEWISH
"Important for its use in fertilizer, ammonia is a compound made from hydrogen and what other element?",NITROGEN
"A contestant on “Celebrity Apprentice” in 2011, NeNe Leakes is an outspoken “Real Housewife” from what city?",ATLANTA
The artist Selena won multiple awards for her performances in which genre of music?,TEJANO
The old farming adage “knee high by the fourth of July” usually refers to the approximate height of what crop?,CORN
What continent would a person have to go to in order to go to Togo?,AFRICA
"In 2011, the Oxford English Dictionary added an entry for “Dutch colonial,” a term used to designate a style of what?",ARCHITECTURE
"In the historical term, “V-J Day,” the “J” stands for the name of a what?",COUNTRY
How many basic positions of the feet are there in traditional ballet?,FIVE
"Notably set in a parish, not a county, “Steven Seagal: Lawman” follows the actor’s work as a policeman where?",LOUISIANA
"In a classic “Twilight Zone” episode,a woman undergoes surgery to look “normal” among people who look like what?",PIGS
"Site of the French Open,the tennis courts of Roland Garros feature clay surfaces of what color?",RED
In what language do written questions begin with an upside-down question mark?,SPANISH
A person can drink red wine by the Red Sea on the coast of Egypt and white wine by the White Sea on the coast of what?,RUSSIA
"Inspiring a character in a Robert Redford film,Buck Brannaman is known for his ability to “whisper” to what animals?",HORSES
“Popping” and “locking” are moves associated with what style of dance?,BREAKDANCING
"In the Bible, whose height is given as “six cubits and a span,” somewhere between nine and twelve feet?",GOLIATH
"Named after two goddesses of love, Aphrodite Tera and Ishtar Terra are two prominent regions on what planet?",VENUS
"Walter and Cordelia Knott, founders of Knott’s Berry Farm, introduced what berry in the 1930s?",BOYSENBERRY
The co-founder of Caterpillar Inc. was inducted into the National Inventors Hall of Fame for his work on what?,TRACTORS
What retailer offers customers its signature dish of Swedish meatballs?,IKEA
"The site of a famous 1839 slave mutiny,the 19th-century ship La Amistad has a name that means what in Spanish?",FRIENDSHIP
The 1974 book “Alive” documents the aftermath of a plane crash in the Andes survived by teammates in what sport?,RUGBY
"Like The New York Times, most newspapers run their hardest crossword puzzle on what day?",SATURDAY
"Sometimes used with historical dates, the abbreviation “B.C.E.” stands for “Before the Common” what?",ERA
The interior of a fiber-optic cable is usually made out of what substance?,GLASS
"In 1994, Texas native Tom Ford began his legendary tenure as creative director of what Italian label?",GUCCI
"Presumably named after the love of his life, “The Olive” is a boat belonging to what character?",POPEYE
"Since 2000, the logo for the online company MSN has featured a multicolored image of what animal?",BUTTERFLY
"According to the title of a popular folk song, what animal is “in the Straw”?",TURKEY
"As a marketing ploy,what critter is often added to bottles of the Mexican liquor Mezcal?",WORM
"Featured on the Shakespeare family coat of arms,the French motto “Non sans droit!” means “not without” what?",RIGHT
"In a 1970 hit song, James Taylor sings, “I’ve seen fire and I’ve seen” what?",RAIN
"Popular in Europe and the Middle East, the leeks belong to the same family as what other vegetable?",ONION
What Canadian city’s streets saw riots after their beloved Canucks lost the 2011 Stanley Cup to the Boston Bruins?,VANCOUVER
"Located in the arm in humans, the humerus bone is located where in birds?",WINGS
"When jump-starting a car, the jumper cables are usually attached to what part of the vehicle?",BATTERY
"After his departure from CBS in 2011,Charlie Sheen embarked on a nationwide tour called “My Violent Torpedo of” what?",TRUTH
An explosive episode of the TV show “MythBusters” proved that what nitrate-rich food can be used to power a rocket?,SALAMI
"In a famous poem by Edgar Allen Poe, what animal repeatedly quoths the word “nevermore”?",RAVEN
"Featured in working mother’s list of “Most Powerful Moms in Sports,” Dara Torres is a well-known what?",SWIMMER
A person who is said to be “playing the back nine” is participating in what sport?,GOLF
George A. Romero’s classic “Night of the Living Dead” series popularized what movie monsters?,ZOMBIES
The zoological classification Lepidoptera consists of butterflies and what other insects?,MOTHS
What desert’s name is a Mongolian word meaning “waterless place”?,GOBI
"Known to most Americans by his Anglicized name,Cristobal Colon was a famous what?",EXPLORER
"West Point,the oldest military academy in the United States,is located on the bank of what river?",HUDSON
“Calculus” is another name for what dental problem?,TARTAR
Cavendish is the most popular supermarket variety of what fruit?,BANANA
"New England barn owners know that mixing ferric oxide with linseed oil,lime and milk creates what color paint?",RED
The military vehicle known as the Humvee first saw U.S. combat action in 1989 in what foreign country?,PANAMA
"“As-Salaam Alaikum,” which means “peace be unto you,” is a traditional greeting among whom?",MUSLIMS
"What country is home to the 2,300-mile-long Volga,Europe’s longest river?",RUSSIA
What U.S. state’s 3 most populous cities all have names beginning with the letter “C”?,OHIO
What pop star was named an Ambassador for Youth and Culture by her native country of Barbados?,RIHANNA
A popular but false urban legend suggests that Washington D.C.’s landscape was originally a what?,SWAMP
The infamous general Napoleon is mentioned in the opening line of what ABBA song?,WATERLOO
"While a fisherman hauls in the catch, what is the name for the person who sells it?",FISHMONGER
"Used for centuries to make gunpowder and cure meats, potassium nitrate is commonly called what?",SALTPETER
Someone or something that is given up for the common good is often called the “sacrificial” what?,LAMB
Cavendish is the most popular supermarket variety of what fruit?,BANANA
"By definition, a “supermax” is an extremely high security what?",PRISON
"Cape Agulhas, and not the nearby Cape of Good Hope, is the southernmost point of what continent?",AFRICA
"A popular pose among yoga enthusiasts, the “crane” involves touching the ground only with one’s what?",HANDS
Foods that are high in fiber contain a complex carbohydrate indigestible to humans called what?,CELLULOSE
"In a 2011 lottery drawing,41,763 people each won $150 by playing the mysterious numbers featured on what TV show?",LOST
"Introduced in 2007,”Franklin the Fair Housing Fox” is a friendly mascot for what government agency?",HUD
"In 2011,a crashed truck in Georgia burst into flames because it was loaded with what highly flammable foodstuff?",MARGARINE
The iconic “Fail Whale”image sometimes appears during periods of high traffic on what popular Internet site?,TWITTER
“New Amerykah” is the title of a 2008 R&B album by an artist with what last name?,BADU
Which of the following countries could be said to have occidental cuisine?,MEXICO
"A unicorn, a ram, and a triceratops have how many horns altogether?",SIX
What hit TV series’ pilot was a two-hour movie titled “Panic at Malibu Pier”?,BAYWATCH
"Traditionally,the U.S. Congress takes a month-long recess during what month?",AUGUST
What company’s iconic logo was created by an Oregon college student in 1971 for just $35?,NIKE
The art of trimming shrubs and trees into sculpture-like shapes is known as what?,TOPIARY
What Las Vegas Strip casino was built by famed mobster Bugsy Siegel in the 1940s?,FLAMINGO
"In a memorable scene from “Beverly Hills Cop,” what does Detective Axel Foley use to disable a car?",BANANAS
"A favorite at weddings, “The Chicken Dance” song is one of the most widely known tunes of what music genre?",POLKA
What sport does Jose Canseco play professionally?,BASEBALL
"An essential component in tango music, the bandoneon is a musical instrument that closely resembles a what?",ACCORDION
"Introduced in the 1950s,the ad slogan “It takes a licking and keeps on ticking” was used to sell what product?",WRISTWATCHES
"After the U.S. and Russia,what is the only country to have launched a person into space aboard its own rocket?",CHINA
"In the Old Testament, who said, “I am a stranger in a strange land”?",MOSES
What was the first name of the man who created Webster’s dictionary?,NOAH
The Jewish holiday Passover celebrates the exodus of the Israelites from where?,EGYPT
The 2002 film “Windtalkers” details the true story of how U.S. soldiers used what language as a code during World War II?,NAVAJO
"In 2010, Elian Gonzalez announced he was thankful he had returned to what homeland 10 years earlier?",CUBA
"The T-Birds,the Pink Ladies,and the Scorpions are all high school cliques in what movie musical?",GREASE
The title of a popular online game sold by Zynga invites players to form “Words With” what?,FRIENDS
Headlines exclaimed “Aack!” when it was announced that what long-running comic strip would end in 2010?,CATHY
Earl Grey tea gets its distinctive flavor from the oil of what citrus fruit?,BERGAMOT
Henry VIII belonged to what royal family?,TUDOR
"Originally made in Germany, traditional Rumple Minze schnapps is known for what distinctive flavor?",PEPPERMINT
"From 1916 to 2001,the Boeing aircraft company was headquartered in what city?",SEATTLE
A sign with the Spanish word “salida” on it indicates what?,EXIT
The 1929 stock market crash occurred in what month of the year?,OCTOBER
"Besides elephants and rhinoceroses,what other animals are considered pachyderms?",HIPPOPOTAMUSES
"Courting worldwide controversy, in 2010 what country banned wearing full-face Islamic veils in public?",FRANCE
What European language is often referred to as “Nederlands” by its native speakers?,DUTCH
"Founded in 1984, what natural food brand bills itself as “7 Whole Grains on a Mission”?",KASHI
"A family that wants everything “instantly,” the Wrightnows appear in commercials promoting what?",NETFLIX
A giant compound in Southern California houses Jay Leno’s famous collection of rare and vintage what?,AUTOMOBILES
"In 2007, the Moldy Peaches hit it big after its ballad “Anyone Else But You” was featured in what film?",JUNO
"On the 2010 Fortune Global 500 list of the world’s largest companies,3 of the top 4 are in what sector?",OIL
"Fittingly,the first Filene’s Basement was located below a store called Filene’s in what big city?",BOSTON
"In women’s fashion, a bodice is a garment specifically designed to cover what part of the body?",TORSO
"Partly due to its rounded shape and leathery green skin,what fruit is also known as an “alligator pear”?",AVOCADO
"Believed to bring prosperity,Chinese restaurants often display a statue of what animal with one paw raised?",CAT
"As chefs know,the two succulent bits of meat on the back of a chicken,just above the thigh,are called what?",OYSTERS
The Eighth Amendment to the Constitution prohibits any punishments that are “cruel or” what?,UNUSUAL
The song “Over The River and Through The Woods” was originally an 1844 poem about what holiday?,THANKSGIVING
"Located near the root of hair follicles,the arrector pili muscle is responsible for what bodily phenomenon?",GOOSEBUMPS
The band Pink Floyd is known for augmenting its concerts with a giant inflatable replica of what animal?,PIG
"Having nothing to do with their political views, what sport features players labeled as right and left wing?",HOCKEY
"According to a 2001 study at Sydney University, belly button lint is most likely what color?",BLUE
"In the human body,the pancreas is part of both the endocrine system and what other system?",DIGESTIVE
"What pop singer’s videos often feature professional motocross racer Carey Hart,her husband since 2006?",PINK
"In 2010, Nicki Minaj became the first woman ever named to MTVs list of “hottest” what?",MCs
"Not connected to another bone in the body,the hyoid bone is supported by a network of muscles located in what area?",NECK
"An expensive building material, particle board is made by pressing together small pieces of what?",WOOD
"Commonly known as Prince Harry,Prince William’s younger brother has what actual first name?",HENRY
The 16th-century Italian scientist Gabriel Fallopius is famous for his work in what field?,ANATOMY
“Cooties” is a slang word for what insects?,LICE
"From the French for “half-cup,” a demitasse is commonly a small serving of what?",COFFEE
Asthma is a medical condition that primarily affects what bodily system?,RESPIRATORY
What is the name of a concise feature on Facebook that helps users get a friend’s attention?,POKE
"Emirates Airlines, the largest carrier in the Middle East, is headquartered in what city?",DUBAI
"What ’80s film is loosely based on events in Elmore City,Oklahoma,where dancing was banned for almost 100 years?",FOOTLOOSE
"By definition,a Mexican dish served “con queso” comes with what?",CHEESE
"Indigenous to Africa,the graceful impala is a variety of what animal?",ANTELOPE
"Used to provide structure to connective tissue,what is the most abundant protein in the human body?",COLLAGEN
"In the Kurt Vonnegut novel “Breakfast of Champions,” what is referred to as the “breakfast of champions”?",MARTINIS
“Love and Light” is the name of Jennifer Lopez’s seventeenth what?,PERFUME
Myology is the scientific study of what?,MUSCLES
"Named for the Dutch city where it originated,Gouda is a well-known type of what?",CHEESE
"Cafe Central is one of many historic coffeehouses in what European city,known for its coffeehouse culture?",VIENNA
"A cast member of the AMC series “Hell On Wheels,” rapper/actor Lonnie Lynn, Jr. is better known by what stage name?",COMMON
"Michael Balzary, bassist for the Red Hot Chili Peppers, is better known by what insect-inspired alias?",FLEA
What phenomenon is caused by the refraction and reflection of light passing through water droplets?,RAINBOW
The Spanish-American War began in 1898 as an intervention by the United States on behalf of what country?,CUBA
"Developed by the Greeks,the geocentric theory of the universe states that what lies at its center?",EARTH
What home product brand contributes $1 to its “Loads of Hope” charity program for every bottle sold?,TIDE
Someone who is being unrealistically optimistic is said to be “whistling” what song?,DIXIE
"Passed by the Senate in 2010,the CALM Act requires TV broadcasters to limit the volume of what?",COMMERCIALS
“Parting is such sweet sorrow” is a line from Shakespeare that offers an example of what literary device?,OXYMORON
"Originally made in Canada, canola is a vegetable oil made from what crop?",RAPESEED
A person with an excessive wardrobe and keen interest in dressing well is said to be a what?,CLOTHESHORSE
What is the singular form of the word “criteria”?,CRITERION
"Kiddingly referred to as the only food that is “made” backwards, Edam is a type of what?",CHEESE
"In a typical symphony orchestra,what instrument is played by more musicians than any other?",VIOLIN
The 70s sitcom “Good Times” centers on a family with what last name?,EVANS
Which of the following birds is not named for the sound it makes?,ROBIN
"Since 1985, what magazine has a regularly published “Sexiest Man Alive” issue?",PEOPLE
"In 1926,Adriano,Marcello,and Bruno Ducati founded a firm today known for manufacturing what?",MOTORCYCLES
"A thickening agent used in ice cream,agar is essentially powdered what?",SEAWEED
"Since the 1920s,what sport has held an amateur tournament known as the “Golden Gloves”?",BOXING
"Now produced around the world,Riesling is a white variety of wine that originated in what country?",GERMANY
"Typically served as a Southern side dish,spoonbread is a pudding-like bread with what ingredient?",CORNMEAL
"Popular at Christmas time,mistletoe plants normally have what color berries?",WHITE
A prayer rug called a “sajjada” is traditionally used by members of what religion?,ISLAM
Khaled Hosseni’s bestseller “The Kite Runner” is primarily set in what country?,AFGHANISTAN
“Boffo” and “whammo” are two examples of the distinctive slang of what trade magazine?,VARIETY
Which type of nut puts the “rocks” in Haagen-Dazs’ Rocky Road ice cream?,ALMONDS
What is the name of the fictitious company featured in the 1999 cult film “Office Space”?,INITITECH
"Slated to open in 2013,the Louvre Abu Dhabi, like its Paris counterpart,will be an enormous what?",MUSEUM
“You must have been something before electricity” is a playful jab at a person’s what?,AGE
Hollywood’s star-studded Walk of Fame is centered at the famous intersection of Hollywood Blvd and what?,VINE
"When the year 1776 is written in Roman numerals, what letter is farthest on the right?",I
The house in the background of the painting “American Gothic” stood in the artist’s home state of what?,IOWA
"What “Sesame Street” character is famous for having a single,oversized eyebrow?",BROW
"Voiced by Johnny Depp, the title character in the 2011 animated movie “Rango” is what kind of desert creature?",CHAMELEON
Kenneth Lay and Jeffrey Skilling are both depicted in a 2010 musical about what scandalized corporation?,ENRON
"Celebrating its 60th anniversary in 2010, Junior’s is a New-York based restaurant famous for its what?",CHEESECAKE
"In 1881,the infamous Gunfight at the O.K. Corral took place in a city that is now part of what state?",ARIZONA
“Thrombocyte” is another name for what common component of blood that aids in clotting?,PLATELET
"Now present in all 50 U.S. states, in 1962 the very first Wal-Mart store opened where?",ARKANSAS
What U.S. state name is featured on labels of Jim Beam whiskey?,KENTUCKY
The word “pita” comes from a Greek term meaning what?,BREAD
"Important for proper feng shui,which home improvement item comes in “right-handed” and “left-handed” versions?",DOOR
The double bass is a low-pitched member of what musical instrument family?,STRING
Albany and New York City are two major ports on what river?,HUDSON
What animal did Woody Allen once memorably describe as “a rat with wings”?,PIGEON
Kirkland Signature is the in-house brand of what chain of stores?,COSTCO
What U.S. state is home to both Boise National Forest and Coeur d’Alene National Forest?,IDAHO
Which of the following is the CORRECT case-sensitive spelling of a popular brand of digital video recorder?,TiVo
"Famous siblings Rosanna,David,Patricia and Alexis are all Hollywood actors with what last name?",ARQUETTE
"In a well-known PSA, “Take a bite out of crime” is the motto of what trench coat-wearing “Crime Dog”?",MCGRUFF
“Pink Panther” refers to a what?,DIAMOND
A person who gets upset over something that’s not really so shocking is often said to be “clutching their” what?,PEARLS
"In addition to golf,what other pro sport also hosts a well-known tournament called the “U.S. Open”?",TENNIS
"From a Sanskrit phrase meaning “one with great measure,” a mahout is a driver of what kind of animal?",ELEPHANT
"In the name of communications giant AT & T, the second “T” originally stood for what?",TELEGRAPH
"Originally en vogue in the early 1900s, a “craftsman” is a simplistic style of what?",HOUSE
"In a 2006 viral video,a Florida weatherman delivers a high-pitched squeal after encountering a what?",COCKROACH
A paper clip in France is called what since it resembles that of a musical instrument in shape?,TROMBONE
"Popularized by celebrity chef Rachael Ray,the term “EVOO” is an abbreviation for a type of what?",OIL
"In the novel “A Tale of Two Cities,” Madame Defarge spends most of her time doing what?",KNITTING
"Derived from a Spanish term for a newborn animal, a “cria” is used to refer to a baby what?",LLAMA
Most household aquariums are equipped with bubbler systems to maintain levels of what gas?,OXYGEN
What kind of food is produced in an apiary?,HONEY
The Van Gogh Museum is a popular destination for art lovers visiting what European capital?,AMSTERDAM
Steak tartare consists of seasoned beef served in what distinctive manner?,UNCOOKED
What word of Yiddish origin means “pleasantly plump”?,ZAFTIG
"The subject of a famous Revolutionary War poem, the “shot heard ’round the world” was fired in what U.S. state?",MASSACHUSETTS
"Characterized as conformist and workaholic,the term “salaryman” refers to a white-collar employee in what country?",JAPAN
“Sawing logs” is a slang expression often used to describe someone who is doing what?,SNORING
"Aibohphobia,which reads the same way forwards and backwards,is the fear of what?",PALINDROMES
"Until it was discovered to be toxic, asbestos was commonly used in buildings to guard against what?",FIRE
"Besides “Righteous Kill,”what other film features scenes between acting greats Al Pacino and Robert De Niro?",HEAT
What do scientists term the living matter that makes up all plant and animal cells?,PROTOPLASM
"Starting a Victorian fad diet craze,Horace “The Great Masticator” Fletcher said weight could be lost simply by doing what?",CHEWING
“Erstwhile” is a fancy word for what adjective?,FORMER
What type of vehicle “with the fringe on top” is the subject of a classic song from the musical “Oklahoma!”?,SURREY
"Named for its distinctive shape, a porkpie is what type of fashion accessory?",HAT
"The USDA uses the official terms “broiler,” “fryer,” and “roaster” to classify different types of what?",CHICKENS
"In the U.S.,the Amish speak both English and a particular dialect of what European language?",GERMAN
"When you use a key resource to gain advantage in a deal,it is said that you are playing what kind of “card”?",TRUMP
"Introduced in the 1980s, the Wacky WallWalker was a popular sticky toy in the shape of what animal?",OCTUPUS
"A breakthrough in fashion,”jeggings” are leggings designed to look like what?",JEANS
Khaled Hosseini’s novels “The Kite Runner” and “A Thousand Splendid Suns” are both set primarily in what country?,AFGHANISTAN
"Like Chevrolet’s Volt, Nissan offers a 100% electric car with what “green” name?",LEAF
"What trade magazine is famous for its distinctive jargon,inventing words like “boffo” and “whammo”?",VARIETY
An elephant’s tusks correspond to what type of teeth on a human?,INCISORS
"A Eurasian counterpart to the NHL, the KHL is a professional league in what sport?",HOCKEY
Pyrogeography is the study of what natural phenoma?,FIRES
"A fixture in urban settings, Columba livia is the scientific name for what birds?",PIGEONS
"Produced in France since 1849, Cointreau is a popular liquor with what distinctive flavor?",ORANGE
“Rebound tumbling” is another name for what?,TRAMPOLINING
"Short Shorts, a 1958 hit by The Royal Teens, was the basis for what drugstore brand’s classic TV jingle?",NAIR
"In 2010, Apple introduces a video calling service for the iphone 4 with what snappy name?",FACETIME
"In a hit song from 1982,Thomas Dolby revealed “She Blinded Me With” what?",SCIENCE
"Indigenous to Central and South America, the bushmaster is a type of what animal?",SNAKE
"UGG, a trendy brand that specializes in sheepskin boots, originated in what country?",AUSTRALIA
"In the U.S.,what term refers to the number 1 followed by 15 zeros?",QUADRILLION
What state contains the ten tallest peaks in the U.S.,ALASKA
The aptly titled comic strip “B.C.” primarily features what people as its main characters?,CAVEMEN
"On an ’80s TV series, a plucky orphan named Penelope Brewster was better known as what?",PUNKY
Someone who compliments you by saying they like “the cut of your jib” is using a phrase borrowed from what field?,SAILING
A person who is fighting imaginary opponents is said to be “tilting at a” what?,WINDMILLS
Limestone that has been heated and pressurized eventually turns into what building material?,MARBLE
During the Depression.impoverished people built tent cities and shantytowns known by what “presidential” nickname?,HOOVERVILLES
Betcha can’t eat just one” is a classic slogan for what food brand?,LAYS
"Named for a city in Poland,what food has been described as “a bagel that’s lost inside a Polish joke”?",BIALY
An observation platform is called a crow’s nest and is traditionally found at the top of a what?,BOAT
"A 20th-century fashion icon, Gabrielle Chanel was better known by what nickname?",COCO
The Tasman Sea is part of what ocean?,PACIFIC
"Due to shifts in the Mississippi River,in 2010 Minnesota had to “return” two islands to what neighboring state?",WISCONSIN
"TV journalist Jane Pauley is married to Garry Trudeau, a cartoonist best known for what strip?",DOONESBURY
"The adrenal,thyroid and pituitary glands are important components of what bodily system?",ENDOCRINE
"When Robert Frost famously wrote “It finds the thought and the thought finds the words,” he was referring to a what?",POEM
"In a classic series of TV ads, an unsuspecting customer’s coffee is secretly replaced with what brand?",FOLGERS
"Pastis,sambuca and ouzo are three similar liqueurs that all have what distinctive flavor?",ANISE
"In the abbreviation for the medical procedure popularly known as an MRI,what does the “I’ stand for?",IMAGING
"When used in reference to electronic organizers,the abbreviation “PDA” stands for “personal digital” what?",ASSISTANT
What game’s name is aptly derived from a Swahili word meaning “to build”?,JENGA
"A new way to teach kids to ride, balance bikes are bicycles that are missing what part?",PEDALS
The first thirteen games of the ancient Olympics featured what sole event?,FOOTRACE
"In “Slumdog Millionaire,” what is the CORRECT answer to Jamal’s final grand prize question?",ARAMIS
Shel Silverstein spent over 3 years on the bestseller lists with his 1981 book “A Light in the” what?,ATTIC
"In 2007, John Denver’s “Rocky Mountain High” became an official state song of what U.S. state?",COLORADO
The 1557 mile long Ganges River flows through what country/,INDIA
A largemouth angler specializes in catching a variety of what fish?,BASS
The country name “Argentina” derives from the Latin word for what chemical element?,SILVER
What U.S. city has a public transportation system known as MARTA?,ATLANTA
"In the film “Million Dollar Baby,” Maggie wears a robe labeled “Mo Cuishle,” a saying in what language?",GAELIC
"What luxury automaker is known to car enthusiasts as “The Prancing Horse,” a reference to its famous logo?",FERRARI
What kitchen utensil is often found in four-sided and six-sided versions?,GRATER
"Since 2008,”Mustang”,a 32-foot-tall sculpture of a blue horse,has stood beside the terminal of what city’s airport?",DENVER
The Web site www.thefabricofourlives.com was created to support producers of what?,COTTON
The Congress member who officially assists a majority or minority leader has what violent-sounding title?,WHIP
"What unit of measure is still based on a century-old platinum-iridium cylinder kept near Paris, France?",KILOGRAM
"Not quite as American as apple pie,what came in second on the American Pie Council’s 2008 survey of favorite flavors?",PUMPKIN
What is the first name of the pop singer whose legions of devotees are known as “Fanilows”?,BARRY
"Inspiring a 2010 film,the 2005 economics bestseller by Stephen Levitt and Stephen Dubner has what unusual title?",FREAKONOMICS
"In the 2010 film “Black Swan,” Natalie Portman plays a dancer who performs in a famous ballet composed by whom?",TCHAIKOVSKY
Which of the following films deals with the transportation of illegal drugs?,TRAFFIC
"In mathematics,what punctuation mark is commonly used between numbers to indicate a ratio?",COLON
What piece of sporting equipment is colloquially known as a “pigskin”?,FOOTBALL
"If an “n” is added to the end of it, what zodiac sign becomes the name for the animal that symbolizes it?",SCORPIO
"In a 2002 hit, Grammy-winning artist John Mayer sings “your body is a” what?",WONDERLAND
"In law,what is the term for a document that revises a person’s will?",CODICIL
"Opposed by Apple, using unapproved software on your iPhone is popularly referred to as what?",JAILBREAKING
"An interrosseus part of the human body is, by definition, an area that is situated between two what?",BONES
"Because of the motions involved,what activity is thought to help children correct a pigeon-toed gait?",BALLET
"An ocean-dwelling snail,the sea hare is named for its tentacles that resemble two long what?",EARS
"A famous 1855 poem by Walt Whitman begins, “I sing the body” what?",ELECTRIC
"In England, what professionals are classified either as barristers or solicitors?",LAWYERS
"Because it resembles the exercise equipment, tongue-piercing jewelry is often referred to as a what?",BARBELL
"With Pluto being labeled a “dwarf planet” in 2006, what is now the smallest planet in our solar system?",MERCURY
What is the term for the stage of pregnancy during which a mother begins to feel her baby moving?,QUICKENING
"Far lighter than lead, what electron-rich metal does Chevrolet use for the batteries in its Volt car?",LITHIUM
"At health spas, slices of what vegetable are commonly placed over a person’s eyes to reduce swelling?",CUCUMBERS
What Broadway musical is subtitled “The American Tribal Love-Rock Musical”?,HAIR
Tonic water is distinctively flavored because it contains what chemical?,QUININE
“Help you I can” is an example of what Star Wars character’s famously “inverted manner of speaking”?,YODA
"A popular kind of sushi, a California roll commonly features what kind of “imitation” seafood inside?",CRAB
"In 2003, R & B singer Kelis released a hit single named after what tasty treat?",MILKSHAKE
The title “maitre d” is from a longer phrase that features what well-known French word?,HOTEL
"Due to the popularity of Harry Potter, what word was added to the Oxford English dictionary in 2003?",Muggle
"In the 1958 film “Vertigo,” Jimmy Stewart’s character has an irrational fear of what?",HEIGHTS
The 2010 headline “Chaz is the Man” refers to the recent major life change of what pop diva’s eldest child?,CHER
